ID,Title,Year,Rating,Director,Actors,Genres
tt0213857,Manjil Virinja Pookkal,1980,6.7,Fazil,"['Shankar', 'Poornima Jayaram', 'Mohanlal']","['Drama', 'Musical', 'Romance']"
tt2761572,Sab Ka Ustad,1965,,R. Thakur,"['Sheikh Mukhtar', 'Kumkum', 'Sujit Kumar']",['Action']
tt11230868,Kappela,2020,7.5,Muhammed Musthafa,"['Anna Ben', 'Sreenath Bhasi', 'Roshan Mathew']","['Comedy', 'Romance']"
tt0448095,Raji En Kanmani,1954,,,"['Sriram', 'Sriranjani', 'Ramachandran T.R.']",['Romance']
tt11506054,Uma Maheswara Ugra Roopasya,2020,7.7,Venkatesh Maha,"['Satyadev Kancharana', 'V.K. Naresh', 'Suhas']",['Drama']
tt2552412,Stupid 7,2013,7.3,Pali Bhupinder Singh,"['Guggu Gill', 'Razia Sukhbir', 'Millind Gaba']",['Family']
tt14338120,Gandugali Kumara Rama,2006,,Bhargava,"['Shankanada Aravind', 'Rambha', 'Anita Hassanandani Reddy']",['Drama']
tt11006976,Karam Yug,2018,,Ratan Raha,"['Nisha Dubey', 'Ayaz Khan', 'Ritesh Pandey']",['Drama']
tt0356933,Nakshathrakkannulla Rajakumaran Avanundoru Rajakumari,2002,3.5,Rajasenan,"['Prithviraj Sukumaran', 'Gayathri Raghuram', 'Narendra Prasad']","['Comedy', 'Drama', 'Romance']"
tt0307978,Avale Nanna Hendthi,1988,7.3,,"['Kashinath', 'Thyagaraja Urs']",['Comedy']
tt5503438,Karim Sahib Ka Ghar,1990,,,"['Jamshed Ansari', 'Amber Ayub', 'Talat Hussain']",['Drama']
tt0368958,Sandhya Deeper Sikha,1964,7.8,Haridas Bhattacharya,"['Suchitra Sen', 'Bikash Roy', 'Anil Chatterjee']","['Family', 'War']"
tt0362797,Karmyudh,1985,4.5,Swaroop Kumar,"['Mithun Chakraborty', 'Anita Raj', 'Pran Sikand']",['Action']
tt0256484,Veettu Mrugam,1969,,Venu,"['P.J. Anthony', 'Kaduvakkulam Antony', 'Adoor Bhasi']",
tt9476914,Puraskar,1948,,T.R. Sundaram,,['Drama']
tt0249188,Thoovanathumbikal,1987,8.6,P. Padmarajan,"['Mohanlal', 'Sumalatha', 'Parvathi']","['Drama', 'Romance']"
tt3098414,Jara Brishtite Bhijechhilo,2007,8.6,Anjan Das,"['Anjana Basu', 'Roopa Ganguly', 'Indrani Haldar']",['Drama']
tt0257798,Inquilab Zindabad,1971,,K.S. Sethumadhavan,"['Paravoor Bharathan', 'Adoor Bhasi', 'Nellikode Bhaskaran']",
tt4165388,Amavasai Iravil,1989,3.9,P. Chandrakumar,"['Kapil Dev', 'Jayasree', 'Ajay Ratnam']",['Horror']
tt5508936,Vamshi,2008,7.5,Prakash,"['Puneeth Rajkumar', 'Nikita Thukral', 'Lakshmi']","['Action', 'Drama']"
tt2784582,Kuk Doo Koo,1985,7.4,Parvati Menon,"['Chetan Hansraj', 'Laxmi Aishwarya', 'Aditya Gupte']",['Comedy']
tt0255458,Panchapandavar,1999,5.0,K.K. Haridas,"['Amerikan Achayan', 'Rajan P. Dev', 'Gayathri']","['Action', 'Comedy']"
tt0250396,Galli Gopura,1962,8.6,B. Ramakrishnaiah Panthulu,"['Leelavathi', 'B. Ramakrishnaiah Panthulu', 'M.V. Rajamma']",
tt0318967,Aduthathu Albert,1985,5.4,G.N. Rangarajan,"['Charu Haasan', 'Prabhu', 'Thengai Srinivasan']",
tt7813458,Robocow,2015,,Aaron Haroon Rashid,"['Ainy Jaffri', 'Hamza Ali Abbasi', 'Anum Zaidi']","['Animation', 'Action', 'Adventure', 'Comedy', 'Family']"
tt0158694,Kal Ki Awaz,1992,6.2,,"['Dharmendra', 'Raj Babbar', 'Amrita Singh']",['Action']
tt4232066,Once Again,2018,6.9,Kanwal Sethi,"['Shefali Shah', 'Neeraj Kabi', 'Bidita Bag']","['Drama', 'Romance']"
tt0278129,Uyirthezhunnelppu,1985,,Suresh,"['Anuradha', 'Hari', 'Janardanan']",
tt9052898,Bindaas Googly,2018,,R.S. Santhosh Kumar,"['Akash Vijay Anvekar', 'Keerthiraj', 'Dharma Keerthiraj']",['Drama']
tt13684308,Thullura Vayasu,2006,,Gopal,"['Deepika', 'Guhan', 'Raghava']",['Drama']
tt3420360,Pakistan Idol,2013,6.0,,"['Bina Faisal Qureshi', 'Irum Azeem Farooque', 'Bushra Ansari']","['Game-Show', 'Music', 'Reality-TV']"
tt1183946,The Stoneman Murders,2009,7.3,Manish Gupta,"['Kay Kay Menon', 'Arbaaz Khan', 'Rukhsar Rehman']","['Crime', 'Drama', 'Mystery', 'Thriller']"
tt0929613,Lakshmi Narasimha,2004,6.5,Jayant Paranji,"['Nandamuri Balakrishna', 'Asin Thottumkal', 'Prakash Raj']","['Action', 'Drama']"
tt0320617,Thendral Sudum,1989,,,"['Sarath Babu', 'Jai Ganesh', 'Charu Haasan']",
tt6041344,Family Katta,2016,7.3,Chandrakant Kulkarni,"['Vandana Gupte', 'Dilip Prabhavalkar', 'Sai Tamhankar']",['Family']
tt13848418,Dilliwaliyaan,2015,,Ranveer Pratap Singh,"['Garima Agarwal', 'Aishwarrya Khanna']",['Drama']
tt0454513,Nimmo,1984,6.5,Veerendra,"['Preeti Sapru', 'Veerendra', 'Daljit Kaur']",['Romance']
tt14188286,Preethse Preethse,2009,,K. Madesh,"['Pragnya', 'Udhayathara', 'Yogesh']",['Drama']
tt0320394,Sajan,1969,7.2,Mohan Segal,"['Asha Parekh', 'Manoj Kumar', 'Om Prakash']","['Comedy', 'Mystery', 'Romance', 'Thriller']"
tt0375906,Laheri Cameraman,1944,,,,
tt4300666,Father,1981,8.2,Dilip Mukherjee,"['Ranjit Mallick', 'Soumitra Chatterjee', 'Debashree Roy']",['Drama']
tt5720136,Sawal 700 Crore Dollar Ka,2016,4.8,Jamshed Jan Muhammad,"['Shamoon Abbasi', 'Qurat Ul Ain', 'Ali Mohiuddin']","['Action', 'Crime']"
tt0269438,Khidki,1948,,P.L. Santoshi,"['Rehana', 'V.H. Desai', 'Leela Mishra']",['Comedy']
tt0232513,Rakhi Rakhi,1969,,Mahesh Kaul,"['Rakesh Behl', 'Suresh Chatwal', 'Bhaskar Chowdhury']",
tt14331540,Ondhu Preethiya Kathe,2007,,Rajashekar Rao .K.,"['Shankar Aryan', 'Yagna Shetty', 'Narayana Swamy']",['Drama']
tt0788065,Ee Desamlo Oka Roju,1983,,Satyanarayana Vejella,"['Sai Chand', 'Kavitha', 'Rajendra Prasad']",['Drama']
tt14338200,Belli Betta,2006,,Shivaraj Hoskere,"['Shivakumar Aaradhya', 'B. Jaya', 'Jayanthi']",['Drama']
tt0357085,Rakshasa Rajjni,2002,,K. Murali,,
tt8060604,Kabir,2018,5.8,Aniket Chattopadhyay,"['Dev', 'Rukmini Maitra', 'Joy Badlani']","['Action', 'Thriller']"
tt11046764,Kache Dhaage,2014,,Manjul Thakur,"['Anjana Singh', 'Smrity Sinha', 'Khesari Lal Yadav']",['Drama']
tt0246568,Dil Main Chupa Kay Rakhna,2000,1.9,Nazar Shabab,"['Afzal Khan', 'Sahiba']",
tt7353654,Rasmeduniya,2017,7.9,,"['Armeena Rana Khan', 'Bilal Abbas Khan', 'Sami Khan']",['Drama']
tt6429260,Koditta Idangalai Nirappuga,2017,6.8,Parthiban Radhakrishnan,"['Shanthnu Bhagyaraj', 'Parvati Nair', 'Parthiban Radhakrishnan']","['Comedy', 'Thriller']"
tt7322850,Raja the Great,2017,6.4,Anil Ravipudi,"['Ravi Teja', 'Mehreen Pirzada', 'Vivan Bhatena']","['Action', 'Comedy']"
tt3058830,Chingari,2012,5.4,Harsha,"['Darshan Thoogudeep', 'Deepika Kamaiah', 'Bhavana']","['Action', 'Thriller']"
tt0111559,Unishe April,1994,7.7,Rituparno Ghosh,"['Aparna Sen', 'Debashree Roy', 'Dipankar Dey']",['Drama']
tt8929704,Maniyar Kudumbam,2018,5.0,Thambi Ramaiah,"['Yaashika Aanand', 'V. Jayaprakash', 'Mrudula Murali']",['Drama']
tt2786278,Amen,2013,7.8,Lijo Jose Pellissery,"['Fahadh Faasil', 'Indrajith Sukumaran', 'Kalabhavan Mani']","['Drama', 'Romance']"
tt3091810,Burka Avenger,2013,7.5,,"['Ainy Jaffri', 'Anum Zaidi', 'Amjad Chaudhary']","['Animation', 'Action', 'Adventure', 'Comedy', 'Family']"
tt10133440,Mastani Girls,2007,,Priyanka,,['Drama']
tt1411877,Justice Gopinath,1978,6.4,Yoganand,"['Shivaji Ganesan', 'K.R. Vijaya', 'Rajinikanth']",['Drama']
tt0351183,Krantikari,1997,6.4,Raghuram,"['Mithun Chakraborty', 'Rituparna Sengupta', 'Rajinikanth']","['Action', 'Crime', 'Drama']"
tt1877691,Love Breakups Zindagi,2011,5.8,Sahil Sangha,"['Zayed Khan', 'Dia Mirza', 'Cyrus Sahukar']","['Comedy', 'Drama', 'Romance']"
tt3689522,Rangeela Raja,1960,,,"['Master Bhagwan', 'Chand Burke', 'Shashikala Jawalkar']",['Drama']
tt0233808,Godmother,1999,6.6,Vinay Shukla,"['Shabana Azmi', 'Milind Gunaji', 'Nirmal Pandey']","['Crime', 'Drama', 'Thriller']"
tt8675172,Ujeli: A Child Bride in Nepal,1992,8.9,,,['Drama']
tt4697026,Singham123,2015,4.7,Akshat Ajay Sharma,"['Annapoorna', 'Sampoornesh Babu', 'Bhavani']","['Action', 'Comedy']"
tt0458184,Ullam Ketkumae,2005,7.1,Jeeva,"['Shaam', 'Laila', 'Asin Thottumkal']",['Romance']
tt3635436,Mamta Ki Saugandh,1994,,Prasun Banerjee,"['Jairaj Joshi', 'Ravi Patwardhan', 'Sanchita']",['Drama']
tt14233252,Murane Class Manja B.Com Bhagya,2008,,Sai Sagar,"['Archana', 'Arya', 'Anant Nag']",['Drama']
tt0317813,Katta Panchayathu,1996,5.2,R. Raghu,"['Kanaka', 'Karthik', 'Radha Ravi']",['Drama']
tt3628856,Karmveer,1980,7.2,Kommineni,"['Mohan Babu', 'Sarath Babu', 'Anjali Devi']",['Action']
tt4678788,Lailaa O Lailaa,2015,3.2,Joshiy,"['Mohanlal', 'Amala Paul', 'Sathyaraj']","['Action', 'Thriller']"
tt0320291,Ponmana Selvan,1989,6.5,P. Vasu,"['Saroja Devi B.', 'Gemini Ganesan', 'Vijayakanth']","['Action', 'Drama', 'Family']"
tt3575156,Madha Gaja Raja,2022,,Sundar C.,"['Vishal', 'Anjali', 'Varalaxmi Sarathkumar']","['Action', 'Comedy']"
tt0261967,Sati Murali,1940,,,"['M.K. Radha', 'M.S. Santhanalakshmi', 'Varalakshmi S.']",
tt0315632,Road,2002,5.7,Rajat Mukherjee,"['Manoj Bajpayee', 'Vivek Oberoi', 'Antara Mali']",['Thriller']
tt3549616,Aaj Ki Raat,1992,,,"['Madhuri', 'Pratap', 'Raghu']",['Thriller']
tt13224828,Oohinchaledu Kadu,2021,,Surya Prabhakar,"['Motta Rajendran', 'Srikanth', 'Neelam Upadhyaya']",['Mystery']
tt0081219,The Naxalites,1980,6.3,Khwaja Ahmad Abbas,"['Jalal Agha', 'Saleem Christopher Agha', 'Shehnaz Anand']",['Drama']
tt0134996,Teerandaz,1955,,Harnam Singh Rawail,"['Madhubala', 'Chanchal', 'Gope']","['Action', 'Adventure', 'Drama', 'Fantasy']"
tt0249617,Jayammu Nischayammu Raa!,1990,7.1,Jandhyala,"['Rajendra Prasad', 'Sumalatha', 'Chandramohan']","['Comedy', 'Romance']"
tt0367674,Dost Aur Dushman,1971,,Chand,"['Vinod Khanna', 'Shatrughan Sinha', 'Rekha']",['Action']
tt0274594,Kaadhal Rojave,2000,4.9,K.R.,"['Alex', 'Sarath Babu', 'S.S. Chanthiran']",['Romance']
tt7153394,Chitta Chanchala,2017,,Yku Sunader Yettinatti,"['Prakash Hebbagod', 'Divam Kundar', 'Prabhakar Kunder']",['Drama']
tt13606784,Ore Manasu,2009,,Vishnuji,"['Anumitha', 'Gajan', 'Crane Manohar']",['Drama']
tt6186934,Sunehray Din,1991,9.1,,"['Saleem Shaikh', 'Kiran Tabeer', 'Mumtaz Ashraf']",['Drama']
tt4971282,Salasar Ke Balaji,2000,,,"['Anand Bhat', 'Lovepreet Kaur', 'Tina Rathod']",['Drama']
tt1510776,Kadaladu Vadaladu,1969,8.6,B. Vittalacharya,"['Jayalalitha J', 'N.T. Rama Rao', 'Tyagaraaju']",
tt7275234,Veena Vaadanam,2008,,Sathish Kalathil,"['Sathish Kalathil', 'Sujith Aalungal']","['Short', 'History']"
tt0237339,International Luterey,1994,5.4,Iqbal Kashmiri,"['Albela', 'Nadeem Baig', 'Afzal Khan']",
tt1069262,Pak Pak Pakaak,2005,7.3,Gautam Joglekar,"['Nana Patekar', 'Saksham Kulkarni', 'Narayani Shastri']","['Adventure', 'Comedy', 'Drama', 'Family']"
tt9389576,Teetoo and Tania,2017,,,"['Ali Safina', 'Sara Rubab', 'Wes Malik']","['Animation', 'Adventure', 'Biography', 'Sci-Fi']"
tt0331566,Maya Kudhirai,1949,,Raja of Mirzapur,,
tt3774818,Zahir,2014,5.6,Sidhartha Siva,,['Family']
tt14428006,Greener Pastures: Three unique farmers and one story,2021,,,,"['Documentary', 'Short']"
tt2648034,Annayum Rasoolum,2013,7.4,Rajeev Ravi,"['Fahadh Faasil', 'Andrea Jeremiah', 'Sunny Wayne']",['Romance']
tt10875420,Baji Irshad,2016,,,"['Firdaus Jamal', 'Yasra Rizvi', 'Madeeha Hassan Zaidi']","['Comedy', 'Drama', 'Family']"
tt7320288,Rajdarshan,2017,,Shivajee Chandrabhushan,"['Sorabh Chauhan', 'Anang Desai', 'Zakhir Hussain']",['Comedy']
tt5729486,Tansen,1970,,Rafiqul Bari Chowdhury,"['Azim', 'Sujata', 'Fateh Lohani']",['Musical']
tt14216676,Inteshar,1991,,,"['Shafqat Cheema', 'Jehanzeb', 'Jawed Sheikh']",
tt11651586,Maram Peyyumbol,2020,,Anil Thomas,"['Irshad', 'Anumol K. Manoharan', 'Lakshmi Nair']",['Drama']
tt8821328,Love U Man,2012,,Bb Phuyal,"['Raz Aryan', 'Sures Chaudhary', 'Pranisha Silwal']",['Drama']
tt4434038,Haqdar,1964,,P.S. Wagle,"['Ranjan', 'Nasreen', 'Ratnamala']","['Action', 'Drama']"
tt1579988,Nenu Seethamahalaxmi,2003,,,"['Brahmanandam', 'Rohith', 'Sravya']",['Romance']
tt11929992,Ali Zafar: Mela Loot Liya,2020,,Ali Zafar,"['Ali Zafar', 'Bilal Özel']",['Music']
tt2579976,Johnny,1980,7.5,J. Mahendran,"['Rajinikanth', 'Sridevi', 'Unni Mary']","['Action', 'Crime', 'Drama', 'Romance']"
tt0249797,Mayuri,1984,7.0,Singeetam Srinivasa Rao,"['Sudha Chandran', 'Subhakar', 'Narayana P.L.']","['Family', 'Musical']"
tt8197466,Nadakantham,2018,,Vishnuprasad Sasidharan,,"['Short', 'Crime', 'Drama', 'Family', 'Mystery', 'Thriller']"
tt4428632,Hey Johney,1985,,,,['Romance']
tt1904861,Chinatown,2011,3.8,,"['Mohanlal', 'Jayaram', 'Dileep']",['Comedy']
tt0216278,Thadakam,1982,7.4,I.V. Sasi,"['Sabitha Anand', 'Mammootty', 'Balan K. Nair']",
tt0232208,O Tera Kya Kahna,1959,,K. Parvez,"['Mehmood', 'Chitra', 'Helen']",['Comedy']
tt0061378,Baharon Ke Sapne,1967,7.6,Nasir Hussain,"['Rajesh Khanna', 'Asha Parekh', 'Anwar Hussain']","['Drama', 'Romance']"
tt0257536,Devi,1972,,K.S. Sethumadhavan,"['Paravoor Bharathan', 'Adoor Bhasi', 'Rani Chandra']",
tt0269086,Chinnabbayi,1997,5.1,K. Viswanath,"['Venkatesh Daggubati', 'Ramya Krishnan', 'Ravali']","['Drama', 'Action', 'Romance']"
tt0232156,Nakkala Rajkumari,1989,,Prema Karanth,"['Malavika Avinash', 'Kashinath', 'Shankar Nag']",
tt8108208,Why Cheat India,2019,6.1,Soumik Sen,"['Emraan Hashmi', 'Shreya Dhanwanthary', 'Snighdadeep Chatterji']","['Comedy', 'Crime', 'Drama']"
tt0256439,Tirugubatu,1950,,P. Pullaiah,,
tt12758104,Beauty Queen,1989,,Manmohan Sabir,"['Abhi Bhattacharya', 'Sahila Chaddha', 'Rajan Haksar']",['Drama']
tt14084882,Lollipops,2021,3.7,Baalu Adusumilli,"['Dhanya Balakrishna', 'Tridha Choudhury', 'Siddhi Idnani']",['Thriller']
tt0308563,Mazhavil Kavadi,1989,7.3,Sathyan Anthikad,"['Jayaram', 'Sithara', 'Urvashi']","['Comedy', 'Romance']"
tt1087644,Sarfarosh-E-Hind,1999,,D.R. Kaushal,"['Ishrat Ali', 'Sadashiv Amrapurkar', 'Arun Bakshi']",['Action']
tt5653740,Aagam,2016,7.0,V. Vijay Anand Sriram,"['Arjun', 'Deekshitha', 'Hari Dinesh']",['Drama']
tt3588012,Nidhiyude Katha,1986,,Vijayakrishnan,"['Jalaja', 'Murali', 'Sadu']",['Fantasy']
tt3853978,Mumtaz,2015,8.4,Raghava Murali,"['Dharma Keerthiraj', 'Sharmiela Mandre', 'Chikkanna']","['Drama', 'Romance']"
tt2779896,Scene Onnu Nammude Veedu,2012,4.2,Shaiju Anthikkad,"['Lalu Alex', 'Harisree Asokan', 'Augustine']",['Drama']
tt8870924,Lamboo Rastoo,2018,8.9,Mihir Bhuta,"['Anang Desai', 'Manoj Joshi', 'Sharik Khan']",['Drama']
tt0376076,Pithamagan,2003,8.3,Bala,"['Vikram', 'Suriya', 'Laila']","['Action', 'Drama']"
tt1333848,Main Aur Tum,2008,6.5,,"['Aijaz Aslam', 'Faysal Qureshi']",['Comedy']
tt8948234,Engada Unga M.L.A,1992,,Blv Prasad,"['Chalapathi Rao', 'Kushboo', 'Sarma P.J.']",['Drama']
tt2075124,Bibek,2011,,Purab Kohli,"['Krishna Lama', 'Bibek Tamang', 'Bhuwan Thapa']","['Short', 'Drama']"
tt1418142,Guri,1986,7.9,P. Vasu,"['Archana', 'Pandari Bai', 'Sadashiv Brahmavar']","['Action', 'Crime', 'Thriller']"
tt6306170,Surjya Sandhan,2006,,Khanjan Kishore Nath,"['Jiten Bora', 'Kabita Bora']","['Short', 'Drama']"
tt8761286,Mandaladeeshudu,1987,,M. Prabhakar Reddy,"['Bhanumathi Ramakrishna', 'Kota Srinivasa Rao', 'Chander Vijay']",['Drama']
tt3264238,Sutta Kadhai,2013,4.3,Subu,"['Balaji', 'Venkatesh Harinathan', 'Lakshmi Priyaa Chandramouli']","['Comedy', 'Crime']"
tt0156995,Samrat Prithviraj Chauhan,1959,7.5,Harsukh Jagneshwar Bhatt,"['Paidi Jairaj', 'Anita Guha', 'Ulhas']","['Adventure', 'History', 'Thriller', 'War']"
tt0355654,Kireedamillatha Rajakkanmar,1996,5.1,Ansar Kalabhavan,"['Jagadish', 'Prem Kumar', 'Annie']",['Comedy']
tt3169652,Aa Dinagalu,2007,8.2,K.M. Chaitanya,"['Chethan Kumar', 'Archana Shastry', 'Sharath Lohitashwa']","['Crime', 'Drama', 'Romance', 'Thriller']"
tt0420196,Sitamgar,1985,6.8,Raj N. Sippy,"['Dharmendra', 'Parveen Babi', 'Rishi Kapoor']",['Action']
tt5609416,Ekhane Akash Neel,1973,,Hashmot,"['Sujata', 'Abdur Razzak', 'Adil']",['Drama']
tt3148844,English: An Autumn in London,2012,5.7,Shyamaprasad,"['Rincy Binudev', 'Jayasurya', 'Murali Menon']",['Drama']
tt0334400,Sooryante Maranum,1980,,T. Rajeevnath,"['Ravi Alummodu', 'Joseph Chacko', 'Jalaja']",
tt5524888,Sohra Bridge,2016,6.5,Bappaditya Bandopadhyay,"['Barun Chanda', 'Nishita Goswami', 'Pratik Sen']",['Drama']
tt0333325,Dheera,1982,,Joshiy,"['Sukumaran', 'Ambika', 'M.G. Soman']",
tt0267907,Sara Varsham,1982,6.8,S. Babu,"['Sukumaran', 'Mammootty', 'Zarina Wahab']","['Crime', 'Drama', 'Thriller']"
tt1720254,Thank You,2011,4.7,Anees Bazmee,"['Akshay Kumar', 'Sonam Kapoor', 'Bobby Deol']",['Comedy']
tt0387566,School Master,1959,,B. Ramakrishnaiah Panthulu,"['Karan Dewan', 'Shakila', 'Saroja Devi B.']",
tt0151285,Lahu Ke Do Rang,1979,5.9,Mahesh Bhatt,"['Vinod Khanna', 'Shabana Azmi', 'Danny Denzongpa']","['Action', 'Drama']"
tt9030610,Madana Manjari,1980,,B. Vittalacharya,"['K.V. Chalam', 'Jayamalini', 'Valluri Bala Krishna']",['Drama']
tt2716100,Jeevan Sandhya,1984,8.5,Pravin Bhatt,"['Anupam Kher', 'Jatin Malhotra', 'Sangeeta Naik']",['Drama']
tt13138160,Tridhara,2018,,Kajari Modak,"['Aarab', 'Sambuddha Banerjee', 'Shonali Banerjee']",['Drama']
tt13964204,Searching for Happiness...,2021,,Suman Ghosh,"['Sudiptaa Chakraborty', 'Arindam Ghosh', 'Shahida Neera']",['Drama']
tt3477214,Kaun Kitney Paani Mein,2015,6.0,Nila Madhab Panda,"['Kunal Kapoor', 'Radhika Apte', 'Saurabh Shukla']","['Comedy', 'Drama', 'Family']"
tt0358007,Pathinaram Prayathil,2002,,Bamboos,"['Bhavana', 'Hema', 'Lekha Pande']",
tt1623684,Mitti Dian Murtaan,1960,,Riaz Ahmad,"['Bahar Begum', 'Nazar', 'Aslam Pervaiz']",['Musical']
tt13841178,Kavyaarohan,2019,,,"['Tulasi Diwasa', 'Bairagi Kainla', 'Bam Dewan']",['Reality-TV']
tt14210020,Satyamev Jayate,2002,,Ganesh Jhadav,"['Nagesh Bhonsle', 'Deepa Chafekar', 'Chetan Dalvi']",['Crime']
tt0308513,Long Da Lishkara,1983,8.0,Harpal Tiwana,"['Raj Babbar', 'Om Puri', 'Gurdas Maan']","['Drama', 'Romance']"
tt3711202,Qatil Chandalini,1998,,Rajan Lyallpuri,"['Sudhir Dalvi', 'Imtiaz Khan', 'Parveen Khan']",['Horror']
tt0243587,Sumbandh,1982,6.4,Shibu Mitra,"['Ashok Kumar', 'Vinod Mehra', 'Rati Agnihotri']","['Action', 'Drama', 'Romance', 'Thriller']"
tt1325655,Thayiye Nanna Devaru,1985,,Vijay,"['Mukhyamantri Chandru', 'Chikkanna', 'Jayanthi']",
tt7813448,Shut up-Gun,2015,,Aaron Haroon Rashid,"['Ainy Jaffri', 'Hamza Ali Abbasi', 'Anum Zaidi']","['Animation', 'Action', 'Adventure', 'Comedy', 'Family']"
tt0369624,Khooni Ilaaka: The Prohibited Area,1999,5.9,Jitendra Chawda,"['Kishore Bhanushali', 'Arif Khan', 'Anil Nagrath']",['Horror']
tt6915074,Kireetam,2011,,,,['Comedy']
tt0363632,Gentleman,1989,5.0,Vinod K. Verma,"['Govinda', 'Anuradha Patel', 'Shakti Kapoor']","['Comedy', 'Crime', 'Musical', 'Romance']"
tt3635490,Pyar Hua Dheere Dheere,1993,,Prabha Mishra,"['Akhlish', 'Anchana', 'Ria Kaushal']",['Romance']
tt0357325,Yamam,2000,,Shree,"['Maria', 'Reshma', 'Roshni']",['Thriller']
tt0075977,Ek Hi Raasta,1977,6.3,Mohan Segal,"['Jeetendra', 'Shabana Azmi', 'Vinod Mehra']",['Drama']
tt0155543,Bhakta Kannappa,1976,8.0,Bapu,"['Krishnamraju', 'Vanisri', 'Balaiah M.']","['Drama', 'Family']"
tt1429451,Madly in Love,2010,6.2,Anna Luif,"['Monica Amgwerd', 'Marina Guerrini', 'Stefan Kollmuss']","['Comedy', 'Musical', 'Romance']"
tt7971388,Damaru Ko Dandibiyo,2018,8.4,Chetan Gurung,"['Khagendra Lamichhane', 'Menuka Pradhan', 'Buddhi Tamang']","['Drama', 'Sport']"
tt14253274,Kodagana Koli Nungitha,2008,,Victory Vasu,"['Pooja Gandhi', 'Jaggesh', 'Bank Janardhan']",['Drama']
tt13917974,Wehem,2020,,,"['Naeema Naeem Butt', 'Nida Hussain', 'Tania Kazi']",['Thriller']
tt5425586,Shame to Shame,1991,6.1,Purshottam Berde,"['Chaitanya Berde', 'Laxmikant Berde', 'Priya Arun Berde']",['Comedy']
tt7918710,Dagudu Moothalu,1986,,Ravindra Babu,"['Bhanuchander', 'Sarath Babu', 'Shobana']",
tt6344482,Gandhi Ni Golmaal,2017,5.7,Ghanshyam Patel,"['Charul Bhavsar', 'Kavin Dave', 'Raj Jatania']",['Comedy']
tt5090136,Colour Balloon,2014,5.7,Subaash Thiruvilwamala,"['Tini Tom', 'Jagadish', 'Nandu']",['Drama']
tt0289316,Manam Virumbuthey Unnai,1999,5.4,,"['Prabhu', 'Meena', 'Lakshmi']",
tt0320605,Thalayanai Mandhiram,1984,,,,
tt7822454,Adhugo,2018,5.9,Ravi Babu,"['Nabha Natesh', 'Palamuru Devaraj', 'Abhishek Varma']",['Drama']
tt4145934,Episode #1.19,2012,8.0,Sarmad Sultan Khoosat,"['Noor Hassan', 'Sara Kashif', 'Fawad Khan']","['Drama', 'Romance']"
tt2801742,Nishi Trishna,1989,5.6,Parimal Bhattacharya,"['Prasenjit Chatterjee', 'Moon Moon Sen', 'Shekhar Chatterjee']","['Drama', 'Horror']"
tt2887890,Pyar Deewana Hota Hain,1992,,Anand S. Vardhan,"['Zaheer Rizvi', 'Saathi Ganguly', 'Pankaj Berry']",['Romance']
tt5759896,Dheivam,1972,,Chinnapa Devar,"['Gemini Ganesan', 'A.V.M. Rajan', 'Sowcar Janaki']",
tt1442363,Taj Aur Talwar,1961,,Riaz Ahmad,"['Abdul Karim Baloch', 'Amy Kafira', 'Ratan Kumar']",
tt14465346,Saathi,2017,,Sajid Khan,"['Sajid Khan', 'Jayendra Mehta', 'Jeet Upendra']",['Drama']
tt0250393,Gaali Medalu,1962,,B. Ramakrishnaiah Panthulu,"['N.T. Rama Rao', 'Devika', 'Surabhi Balasaraswati']",
tt0144023,Yatrik,1952,8.6,Kartick Chattopadhyay,"['Vasant Choudhury', 'Arundhati Devi', 'Tulsi Chakraborty']",['Drama']
tt10731866,Bakrid,2019,7.2,Jagadeesan Subu,"['Vikranth', 'Vasundhara Kashyap', 'Rohit Pathak']",['Drama']
tt4917618,Kaanchaana,2011,7.2,Srinivasan Ganesh,"['Diganth', 'Ragini Dwivedi', 'Gurudev Goud']","['Comedy', 'Romance', 'Thriller']"
tt0277947,Pavakkoothu,1990,4.7,Sreekumar Krishnan Nair,"['Jayaram', 'Parvathi']","['Comedy', 'Drama']"
tt0263583,Kokila,1989,6.5,Geetha Krishna,"['Shobana', 'V.K. Naresh', 'Sarath Babu']","['Action', 'Crime', 'Drama', 'Thriller']"
tt8116258,Thiruda Thirudi,2003,6.1,Subramaniam Siva,"['Dhanush', 'Chaya Singh', 'Karunas']","['Comedy', 'Romance']"
tt0214612,Daabi,1943,,Dhirendranath Ganguly,,
tt0373286,Sangam,1954,,Kiran Kumar,"['Shekhar', 'Kamini Kaushal', 'Shashikala Jawalkar']","['Drama', 'Family']"
tt0403276,Mashooq,1992,5.4,,"['Ayub Khan', 'Ayesha Jhulka', 'Kiran Kumar']","['Drama', 'Romance']"
tt4315506,Jaggubhai,2010,3.9,K.S. Ravikumar,"['Hamid Ansari', 'Goundamani', 'Sarath Kumar']",['Action']
tt1365485,Maruthamalai,2007,5.3,Viswanathan Ravichandran,"['Arjun Sarja', 'Meera Chopra', 'Vadivelu']",['Action']
tt14323892,Nepal Snehi Kaakha,2018,,Kirtana Banskota,,['Short']
tt5581790,Jessie,2016,6.1,Pawan Wadeyar,"['Dhananjaya', 'Parul Yadav', 'Raghu Mukherjee']","['Drama', 'Horror', 'Romance']"
